subject,subject_label,relation,object,object_label,sentence,source_url,subject_norm,object_norm,subject_external,object_external,subject_qid,object_qid,subject_is_wikidata,object_is_wikidata,alignment_status
Canada,GPE,support,the Canada BIM Council,ORG,"Several organizations support BIM adoption and implementation in Canada: the Canada BIM Council (CANBIM, founded in 2008),[115] the Institute for BIM in Canada,[116] and buildingSMART Canada (the Canadian chapter of buildingSMART International).[117]",https://en.wikipedia.org/wiki/Building_information_modeling,canada,the canada bim council,http://www.wikidata.org/entity/Q16,,Q16,,True,False,not_fully_aligned
Carnegie Mellon,ORG,include,Department of Computer Science,ORG,"Other relevant research groups include:
- Critical Research in Digital Architecture (CRIDA), Faculty of Architecture, Building and Planning, University of Melbourne
- School of Architecture, Carnegie Mellon
- Department of Computer Science, University College London
- Department of Informatics Engineering, Universidade de Coimbra
- Department of Computer Science, Vrije University, Amsterdam
- Creativity and Cognition Studios, University of Technology Sydney
- Department of Computer Science, University of Colorado at Boulder
- Department of Architecture, Tokyo Institute of Technology
- Department of Architecture, MIT
- Department of Computer Science, Helsinki University of Technology
- College of Architecture, Georgia Institute of Technology
- Design Machine Group, University of Washington College of Built Environments, Seattle
- Design Computing Program, Georgia Institute of Technology College of Architecture
- School of Interactive Arts + Technology, Simon Fraser University
- Department of Architecture, Technical University of Delft, The Netherlands
- Institute of Computational Design, University of Stuttgart
- Architectural Design Computing, Istanbul Technical University
- Faculty of Architecture, Istanbul Bilgi University, Turkey
- Centre of IT and Architecture (CITA), The Royal Danish Academy of Fine Arts, Copenhagen
- Institute of Architectural Algorithms & Applications (Inst.AAA), Southeast University, Nanjing
- Department of Experimental and Digital Design and Construction, University of Kassel, Germany
- Computational Media Design (CMD) program, University of Calgary, Canada
- School of Civil Engineering, Architecture and Urbanism (FEC-Unicamp), University of Campinas, Brazil
- Computation, Appearance, and Manufacturing group (CAM), Max Planck Institute for Informatics, Saarbrücken, Germany
Conferences
[edit]The biannual International Conference on Design Computing and Cognition (DCC) brings together high quality research on this area, as do annual conferences by the Association for Computer Aided Design In Architecture and others.
References
[",https://en.wikipedia.org/wiki/Computational_design,carnegie mellon,department of computer science,http://www.wikidata.org/entity/Q190080,http://www.wikidata.org/entity/Q5260203,Q190080,Q5260203,True,True,both_aligned_to_wikidata
Carnegie Mellon,ORG,include,University College London,ORG,"Other relevant research groups include:
- Critical Research in Digital Architecture (CRIDA), Faculty of Architecture, Building and Planning, University of Melbourne
- School of Architecture, Carnegie Mellon
- Department of Computer Science, University College London
- Department of Informatics Engineering, Universidade de Coimbra
- Department of Computer Science, Vrije University, Amsterdam
- Creativity and Cognition Studios, University of Technology Sydney
- Department of Computer Science, University of Colorado at Boulder
- Department of Architecture, Tokyo Institute of Technology
- Department of Architecture, MIT
- Department of Computer Science, Helsinki University of Technology
- College of Architecture, Georgia Institute of Technology
- Design Machine Group, University of Washington College of Built Environments, Seattle
- Design Computing Program, Georgia Institute of Technology College of Architecture
- School of Interactive Arts + Technology, Simon Fraser University
- Department of Architecture, Technical University of Delft, The Netherlands
- Institute of Computational Design, University of Stuttgart
- Architectural Design Computing, Istanbul Technical University
- Faculty of Architecture, Istanbul Bilgi University, Turkey
- Centre of IT and Architecture (CITA), The Royal Danish Academy of Fine Arts, Copenhagen
- Institute of Architectural Algorithms & Applications (Inst.AAA), Southeast University, Nanjing
- Department of Experimental and Digital Design and Construction, University of Kassel, Germany
- Computational Media Design (CMD) program, University of Calgary, Canada
- School of Civil Engineering, Architecture and Urbanism (FEC-Unicamp), University of Campinas, Brazil
- Computation, Appearance, and Manufacturing group (CAM), Max Planck Institute for Informatics, Saarbrücken, Germany
Conferences
[edit]The biannual International Conference on Design Computing and Cognition (DCC) brings together high quality research on this area, as do annual conferences by the Association for Computer Aided Design In Architecture and others.
References
[",https://en.wikipedia.org/wiki/Computational_design,carnegie mellon,university college london,http://www.wikidata.org/entity/Q190080,,Q190080,,True,False,not_fully_aligned
Celestino Soddu,PERSON,paper,Generative Art Design Papers,ORG,- Celestino Soddu: papers on Generative Design (1991–2011) at Generative Art Design Papers.,https://en.wikipedia.org/wiki/Generative_design,celestino soddu,generative art design papers,http://www.wikidata.org/entity/Q5057948,,Q5057948,,True,False,not_fully_aligned
Centre for Digital Built Britain,ORG,announce,December 2017,DATE,"The work of the BIM Task Group then continued under the stewardship of the Cambridge-based Centre for Digital Built Britain (CDBB),[107] announced in December 2017 and formally launched in early 2018.[108]
Outside of government, industry adoption of BIM since 2016 has been led by the UK BIM Alliance,[109] an independent, not-for-profit, collaboratively-based organisation formed to champion and enable the implementation of BIM, and to connect and represent organisations, groups and individuals working towards digital transformation of the UK's built environment industry.",https://en.wikipedia.org/wiki/Building_information_modeling,centre for digital built britain,december 2017,http://www.wikidata.org/entity/Q85751274,http://www.wikidata.org/entity/Q22971091,Q85751274,Q22971091,True,True,both_aligned_to_wikidata
Centre for Digital Built Britain,ORG,announce,early 2018.[108,DATE,"The work of the BIM Task Group then continued under the stewardship of the Cambridge-based Centre for Digital Built Britain (CDBB),[107] announced in December 2017 and formally launched in early 2018.[108]
Outside of government, industry adoption of BIM since 2016 has been led by the UK BIM Alliance,[109] an independent, not-for-profit, collaboratively-based organisation formed to champion and enable the implementation of BIM, and to connect and represent organisations, groups and individuals working towards digital transformation of the UK's built environment industry.",https://en.wikipedia.org/wiki/Building_information_modeling,centre for digital built britain,early 2018.[108,http://www.wikidata.org/entity/Q85751274,,Q85751274,,True,False,not_fully_aligned
Chan,PERSON,enable,3 April 2017,DATE,"It is essentially enabling and encouraging the citizen to become a more active and participative member of the community""
- ^ Chan, Karin (3 April 2017).",https://en.wikipedia.org/wiki/Smart_city,chan,3 april 2017,http://www.wikidata.org/entity/Q29011444,,Q29011444,,True,False,not_fully_aligned
Chan,PERSON,enable,Karin,PERSON,"It is essentially enabling and encouraging the citizen to become a more active and participative member of the community""
- ^ Chan, Karin (3 April 2017).",https://en.wikipedia.org/wiki/Smart_city,chan,karin,http://www.wikidata.org/entity/Q29011444,http://www.wikidata.org/entity/Q1814118,Q29011444,Q1814118,True,True,both_aligned_to_wikidata
Chicoutimi,GPE,research team outdoor research,Laboratoire d'Expertise et de Recherche en Plein Air,ORG,"At the University of Québec in Chicoutimi, a research team at the outdoor research and expertise laboratory (Laboratoire d'Expertise et de Recherche en Plein Air – LERPA) specializes in using wilderness backcountry accident simulations to verify emergency response coordination.",https://en.wikipedia.org/wiki/Simulation,chicoutimi,laboratoire d'expertise et de recherche en plein air,http://www.wikidata.org/entity/Q952269,,Q952269,,True,False,not_fully_aligned
China,GPE,during,Eleventh,DATE,A review of building energy efficiency in China during “Eleventh Five-Year Plan” period.,https://drarch.org/index.php/drarch/article/view/139,china,eleventh,http://www.wikidata.org/entity/Q148,http://www.wikidata.org/entity/Q1930430,Q148,Q1930430,True,True,both_aligned_to_wikidata
China,GPE,during,Five-Year Plan,DATE,A review of building energy efficiency in China during “Eleventh Five-Year Plan” period.,https://drarch.org/index.php/drarch/article/view/139,china,five year plan,http://www.wikidata.org/entity/Q148,http://www.wikidata.org/entity/Q2916326,Q148,Q2916326,True,True,both_aligned_to_wikidata
China,GPE,include,2014-2020,DATE,China's National New-Type Urbanization Plan for 2014-2020 included smart cities.[36]: 59–60,https://en.wikipedia.org/wiki/Smart_city,china,2014 2020,http://www.wikidata.org/entity/Q148,,Q148,,True,False,not_fully_aligned
Christmas,DATE,theme around,Santa Claus,PERSON,"Christmas
[edit]Several Christmas-themed simulations exist, many of which are centered around Santa Claus.",https://en.wikipedia.org/wiki/Simulation,christmas,santa claus,http://www.wikidata.org/entity/Q16826756,http://www.wikidata.org/entity/Q315796,Q16826756,Q315796,True,True,both_aligned_to_wikidata
Cisco,ORG,launch,Deloitte,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,cisco,deloitte,http://www.wikidata.org/entity/Q173395,http://www.wikidata.org/entity/Q491748,Q173395,Q491748,True,True,both_aligned_to_wikidata
